date,time,username,tweet,tweet_clean
2021-06-06,05:57:53,cnnbrk,"Golfer Jon Rahm, who was leading by six strokes after three rounds, withdrew from the Memorial Tournament after testing positive for Covid-19  https://t.co/S4GwsXwyYo",golfer jon rahm who was leading by six strokes after three rounds withdrew from the memorial tournament after testing positive for covid19  
2021-06-06,04:32:07,cnnbrk,"Essential Quality crossed the finish line first at the Belmont Stakes, the final leg of thoroughbred racing's Triple Crown  https://t.co/znuwD3LyaV",essential quality crossed the finish line first at the belmont stakes the final leg of thoroughbred racings triple crown  
2021-06-05,22:25:32,cnnbrk,More than five million Americans are under heat alerts as a record-breaking heat wave — that has already dominated the West — arrives in the Northeast  https://t.co/oQ6dcix4ka,more than five million americans are under heat alerts as a recordbreaking heat wave  that has already dominated the west  arrives in the northeast  
2021-06-05,22:15:02,cnnbrk,"The UK records over 5,700 new Covid-19 cases, making the 7-day rolling average of new daily cases the highest since April 1  https://t.co/XGBN9BFKno",the uk records over 5700 new covid19 cases making the 7day rolling average of new daily cases the highest since april 1  
2021-06-05,21:24:33,cnnbrk,"The Department of Justice says it will no longer secretly seize the records of reporters for leak investigations, calling it ""a change to its longstanding practice""  https://t.co/TCFDlaD6Cc",the department of justice says it will no longer secretly seize the records of reporters for leak investigations calling it a change to its longstanding practice  
2021-06-05,17:46:08,cnnbrk,"Leaders from the G7 nations agree to establish a 15% global minimum tax, backing the Biden administration's plan to overhaul the global tax system  https://t.co/WUSEx7sdOM",leaders from the g7 nations agree to establish a 15 global minimum tax backing the biden administrations plan to overhaul the global tax system  
2021-06-05,03:55:09,cnnbrk,"FDA vaccine advisers will meet next week to discuss Covid-19 vaccines for young children, expert says  https://t.co/JlpEYcAoy6",fda vaccine advisers will meet next week to discuss covid19 vaccines for young children expert says  
2021-06-05,03:41:04,cnnbrk,The National Rifle Association has withdrawn its federal lawsuit against New York Attorney General Letitia James  https://t.co/lAnVedOgeH,the national rifle association has withdrawn its federal lawsuit against new york attorney general letitia james  
2021-06-04,23:39:56,cnnbrk,"The Department of Defense won't allow the Pride flag to be flown at military bases, saying it will ""maintain existing policy for the display of unofficial flags.""  https://t.co/n9lTNsUafn",the department of defense will not allow the pride flag to be flown at military bases saying it will maintain existing policy for the display of unofficial flags  
2021-06-04,22:14:44,cnnbrk,"Facebook announces that Trump is suspended from its platform until at least January 7th, 2023 -- two years from when he was initially suspended  https://t.co/NYQWYUcETm",facebook announces that trump is suspended from its platform until at least january 7th 2023  two years from when he was initially suspended  
2021-06-04,21:42:49,cnnbrk,"Allen West, the chair of the Texas Republican Party, announces his resignation. His replacement will be picked on July 11.   https://t.co/67rUoHGfjC",allen west the chair of the texas republican party announces his resignation his replacement will be picked on july 11   
2021-06-04,20:58:58,cnnbrk,"Vladimir Putin signs a law banning individuals designated as ""extremists"" from running in elections, a move condemned by the opposition as an effort to further limit competition  https://t.co/hOxA8jLJox",vladimir putin signs a law banning individuals designated as extremists from running in elections a move condemned by the opposition as an effort to further limit competition  
2021-06-04,20:42:59,cnnbrk,"New CDC report shows a recent increase in Covid-19 hospitalizations among people ages 12 to 17, reinforcing the importance of vaccinating kids   https://t.co/EX1uV2OFgX",new cdc report shows a recent increase in covid19 hospitalizations among people ages 12 to 17 reinforcing the importance of vaccinating kids   
2021-06-04,18:27:52,cnnbrk,"Facebook plans to announce new rules for world leaders who use its platform, a source familiar with the plan tells CNN. The move could limit what politicians can get away with posting.   https://t.co/2CxOJYzJI7",facebook plans to announce new rules for world leaders who use its platform a source familiar with the plan tells cnn the move could limit what politicians can get away with posting   
2021-06-04,18:11:51,cnnbrk,"The US job market recovery picked up some steam in May, with 559,000 positions added back to the economy. The unemployment rate fell to 5.8%.   https://t.co/BzKg1CtOs9",the us job market recovery picked up some steam in may with 559000 positions added back to the economy the unemployment rate fell to 58   
2021-06-04,11:03:57,cnnbrk,"Defending NBA champion Los Angeles Lakers lost 113-100 to the Phoenix Suns, eliminating the Lakers and ending a record in LeBron James' career  https://t.co/lwg8iSLBQJ",defending nba champion los angeles lakers lost 113100 to the phoenix suns eliminating the lakers and ending a record in lebron james career  
2021-06-04,08:42:17,cnnbrk,"US intelligence has no evidence confirming Navy pilot UFO encounters were alien spacecraft but has no assessment as to what they may be, sources say  https://t.co/AdY99H9kAA",us intelligence has no evidence confirming navy pilot ufo encounters were alien spacecraft but has no assessment as to what they may be sources say  
2021-06-04,02:49:49,cnnbrk,"F. Lee Bailey, a defense attorney who successfully defended high-profile clients, including O.J. Simpson, has died  https://t.co/mYVsEhKCPB",f lee bailey a defense attorney who successfully defended highprofile clients including oj simpson has died  
2021-06-03,02:22:09,cnnbrk,Israeli PM Benjamin Netanyahu's record term in office may be over as opposition parties agree on a deal to form a government  https://t.co/p5jL5FpcWc,israeli pm benjamin netanyahus record term in office may be over as opposition parties agree on a deal to form a government  
2021-06-02,21:39:33,cnnbrk,"Kentucky Derby winner Medina Spirit's failed positive drug test is confirmed in second test, trainer's attorney says  https://t.co/h9Y6oXaRzV",kentucky derby winner medina spirits failed positive drug test is confirmed in second test trainers attorney says  
2021-06-02,08:05:54,cnnbrk,"Democratic state Rep. Melanie Stansbury will win the special election in New Mexico's 1st Congressional District, CNN projects  https://t.co/nP4A8ivnMG",democratic state rep melanie stansbury will win the special election in new mexicos 1st congressional district cnn projects  
2021-06-02,05:21:31,cnnbrk,"An off-duty firefighter killed a colleague and injured a captain in a shooting at a Los Angeles County fire station, officials say  https://t.co/XQmrIi5L7N",an offduty firefighter killed a colleague and injured a captain in a shooting at a los angeles county fire station officials say  
2021-06-02,04:46:38,cnnbrk,"The Biden administration formally ends the Trump-era policy of returning asylum seekers to Mexico until their court dates in the US, according to a memo issued by Homeland Security Secretary Alejandro Mayorkas  https://t.co/Uvpuum7xCQ",the biden administration formally ends the trumpera policy of returning asylum seekers to mexico until their court dates in the us according to a memo issued by homeland security secretary alejandro mayorkas  
2021-06-02,03:30:59,cnnbrk,"A firefighter was killed during a shooting at a Los Angeles County fire station, a county supervisor said in a tweet  https://t.co/IR9odlwC70",a firefighter was killed during a shooting at a los angeles county fire station a county supervisor said in a tweet  
2021-06-02,02:58:32,cnnbrk,President Biden memorializes the victims of the Tulsa Race Massacre and announces new actions to reduce the racial wealth gap  https://t.co/KWcJVz19dZ,president biden memorializes the victims of the tulsa race massacre and announces new actions to reduce the racial wealth gap  
